Institute ID,Name,City,State,Score,Rank,Stream,Library_2022-23,Library_2021-22,Library_2020-21,New Equipment for Laboratories_2022-23,New Equipment for Laboratories_2021-22,New Equipment for Laboratories_2020-21,Engineering Workshops_2022-23,Engineering Workshops_2021-22,Engineering Workshops_2020-21,Studios_2022-23,Studios_2021-22,Studios_2020-21,Other expenditure on creation of Capital Assets (excluding expenditure on Land and Building)_2022-23,Other expenditure on creation of Capital Assets (excluding expenditure on Land and Building)_2021-22,Other expenditure on creation of Capital Assets (excluding expenditure on Land and Building)_2020-21,Salaries (Teaching and Non Teaching staff)_2022-23,Salaries (Teaching and Non Teaching staff)_2021-22,Salaries (Teaching and Non Teaching staff)_2020-21,"Maintenance of Academic Infrastructure or consumables and other running expenditures(excluding maintenance of hostels and allied services,rent of the building, depreciation cost, etc)_2022-23","Maintenance of Academic Infrastructure or consumables and other running expenditures(excluding maintenance of hostels and allied services,rent of the building, depreciation cost, etc)_2021-22","Maintenance of Academic Infrastructure or consumables and other running expenditures(excluding maintenance of hostels and allied services,rent of the building, depreciation cost, etc)_2020-21",Seminars/Conferences/Workshops_2022-23,Seminars/Conferences/Workshops_2021-22,Seminars/Conferences/Workshops_2020-21,Total Male UG,Total Female UG,Total Male PG,Total Female PG,Total Strength UG,Total Strength PG,Total Same State Strength UG,Total Same State Strength PG,Total Different State Strength UG,Total Different State Strength PG,Total Different Country Strength UG,Total Different Country Strength PG,Total Economically Backward Strength UG,Total Economically Backward Strength PG,Total Socially Challenged Strength UG,Total Socially Challenged Strength PG,Total Tuition Fee Reimbursed from govt UG,Total Tuition Fee Reimbursed from govt PG,Total Tuition Fee Reimbursed from Institute Funds UG,Total Tuition Fee Reimbursed from Institute Funds PG,Total Tuition Fee Reimbursed from Private Bodies UG,Total Tuition Fee Reimbursed from Private Bodies PG,Students who are not receiving full tuition fee reimbursement UG,Students who are not receiving full tuition fee reimbursement PG
IR-P-I-1289,Acharya Nagarjuna University College of Pharmaceutical Sciences,Guntur,Andhra Pradesh,46.1,63,Pharmacy,963720,455856,355685,5824600,5040550,4513456,0,0,0,0,0,0,9044322,944322,7025644,28174240,25258944.0,24562389.0,3862460.0,2095035.0,3556142.0,834960.0,1299128.0,1045328.0,156,263,34,78,419,112,379,92,36,17,4,3,151,32,268,80,398,96,0,0,0,0,21,16
IR-P-U-0491,Vels Institute of Science Technology and Advanced Studies (VISTAS),Chennai,Tamil Nadu,46.0,64,Pharmacy,2154444,2080683,1727333,6556512,6411094,2757362,0,0,0,0,0,0,8763913,8303364,3328611,43796125,41412997.0,39061373.0,15600396.0,15052780.0,8204214.0,1563934.0,1461596.0,1137380.0,239,139,159,112,378,271,355,259,18,11,5,1,78,71,300,200,0,0,17,28,0,0,361,243
IR-P-C-45585,Nandha College of Pharmacy,Erode,Tamil Nadu,45.5,65,Pharmacy,530201,420898,426140,4628434,4532324,4684284,0,0,0,0,0,0,3745000,1242122,1304456,45814529,43837390.0,43514556.0,0.0,0.0,0.0,0.0,0.0,0.0,258,149,153,122,407,275,401,245,6,30,0,0,129,46,27,25,121,11,33,3,0,0,2,57
IR-P-C-10283,Chandigarh College of Pharmacy,Landran,Punjab,45.3,66,Pharmacy,2469740,1543588,818900,7641600,4776000,3980000,0,0,0,0,0,0,2115612,1267995,1170002,93562937,58476836.0,40353212.0,82079587.0,18473320.0,14126753.0,1159806.0,695149.0,166221.0,191,264,24,30,455,54,86,12,369,42,0,0,46,0,29,1,29,1,46,0,0,0,0,0
IR-P-U-0311,Krishna Vishwa Vidyapeeth,Karad,Maharashtra,45.13,67,Pharmacy,1110246,329603,564589,280545,0,1537540,0,0,0,0,0,0,778800,2241459,265793,36607101,24318477.0,15072602.0,9612359.0,3847086.0,1901592.0,31317.0,5500.0,0.0,185,237,0,0,422,0,421,0,1,0,0,0,54,0,78,0,0,0,73,0,0,0,59,0
IR-P-U-0724,M.S. Ramaiah University of Applied Sciences,Bengaluru,Karnataka,45.02,68,Pharmacy,964529,875745,1275880,2574993,1857840,826096,0,0,0,0,0,0,8152704,1112599,1077078,66026388,64235225.0,67559935.0,0.0,0.0,0.0,0.0,0.0,0.0,200,189,120,169,389,289,249,177,139,112,1,0,132,96,143,105,177,55,0,0,13,6,85,140
IR-P-U-0541,Sharda University,Greater Noida,Uttar Pradesh,44.75,69,Pharmacy,9732051,6433700,116131,999,310542,259200,0,0,0,0,0,0,999,153400,106483,25166448,19016027.0,14200694.0,34853243.0,7967854.0,5884793.0,1615972.0,175167.0,0.0,214,114,0,0,328,0,94,0,196,0,38,0,175,0,69,0,0,0,1,0,0,0,243,0
IR-P-U-0135,Gujarat Technological University,Ahmedabad,Gujarat,44.33,70,Pharmacy,570986,90727,438826,5129828,13329493,41993739,0,0,0,0,0,0,1667525,933650,667667,14054652,10217594.0,9248678.0,6288052.0,8167882.0,5245618.0,198854.0,474872.0,53000.0,0,0,31,77,0,108,0,108,0,0,0,0,0,21,0,34,0,43,0,0,0,0,0,12
IR-P-C-19747,Anurag University,Hyderabad,Telangana,44.22,71,Pharmacy,311926,350000,332182,3492805,727222,2400000,0,0,0,0,0,0,379500,345000,230000,38723051,36864380.0,36947266.0,6157395.0,6757395.0,4989856.0,170668.0,145752.0,0.0,108,282,55,209,390,264,196,133,194,131,0,0,102,74,135,111,178,137,16,5,5,10,38,33
IR-P-U-0938,Dr. Vishwanath Karad MIT World Peace University,Pune,Maharashtra,43.74,72,Pharmacy,1156768,193158,658179,15289637,2875198,8161735,0,0,0,0,0,0,1351402,2265680,5922,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201,177,46,82,378,128,309,120,56,7,13,1,0,0,0,5,0,0,0,2,0,0,0,3
IR-P-C-33873,Bombay College of Pharmacy,Mumbai,Maharashtra,43.72,73,Pharmacy,115818,9920,92340,9161251,1927812,8720525,0,0,0,0,0,0,0,0,0,71413127,53408903.0,56996056.0,39866533.0,18070332.0,22869527.0,1110593.0,258610.0,196159.0,180,248,31,81,428,112,413,112,15,0,0,0,34,12,186,56,180,19,0,0,0,0,40,49
IR-P-S-10906,Guru Nanak Institute of Pharmaceutical Science and Technology,Kolkata,West Bengal,43.66,74,Pharmacy,2694702,2603577,2051884,7637266,7414822,7061735,0,0,0,0,0,0,3891026,3777695,2097805,45258715,42297864.0,39243677.0,24011337.0,21074573.0,18741363.0,922160.0,1205732.0,1113656.0,222,227,70,85,449,155,322,108,127,47,0,0,101,24,58,35,95,51,33,2,31,0,0,6
IR-P-U-0502,Bundelkhand University,Jhansi,Uttar Pradesh,43.66,74,Pharmacy,2675682,850000,830000,2876654,2500000,2500000,0,0,0,0,0,0,8657543,1260000,978000,31954600,26889444.0,24229704.0,3983450.0,1537000.0,9500000.0,1397800.0,83500.0,75000.0,296,103,16,13,399,29,370,18,29,11,0,0,87,6,275,19,312,21,0,0,0,0,50,4
IR-P-C-34531,Y. B. Chavan College of Pharmacy,Aurangabad,Maharashtra,43.49,76,Pharmacy,182858,350850,108683,4040825,1741087,424800,0,0,0,0,0,0,266304,348474,6765015,53749746,52101639.0,51837203.0,4458516.0,1513990.0,2553056.0,343953.0,107085.0,38784.0,264,169,54,66,433,120,431,119,2,1,0,0,348,65,56,21,346,81,1,0,38,5,19,0
IR-P-C-46111,KIET Group of Institutions: KIET Group of Pharmacy,Ghaziabad,Uttar Pradesh,43.42,77,Pharmacy,2118000,896000,579000,8210000,691000,1000000,0,0,0,0,0,0,17082316,3523511,991266,54618804,31315000.0,27541965.0,47977942.0,8576323.0,3708451.0,261000.0,150500.0,46000.0,270,140,49,31,410,80,342,63,68,17,0,0,43,4,56,10,78,10,14,0,0,1,7,3
IR-P-I-1243,"College of Pharmacy, Madras Medical College",Chennai,Tamil Nadu,43.36,78,Pharmacy,283086,284642,131552,1909141,1233947,1479660,0,0,0,0,0,0,674547,259260,702254,45505358,40196905.0,39611932.0,5937955.0,5268634.0,7511659.0,502000.0,125000.0,200033.0,111,135,33,47,246,80,241,80,5,0,0,0,118,42,128,38,114,14,0,0,0,0,132,66
IR-P-C-26904,Sri Venkateswara College of Pharmacy,Chittoor,Andhra Pradesh,42.77,79,Pharmacy,3368492,3245835,2484368,5536854,5396852,2298496,0,0,0,0,0,0,6085750,5835985,3846958,46048395,45526045.0,39856482.0,15836284.0,15586434.0,14092365.0,2238560.0,2186385.0,1388535.0,241,166,73,119,407,192,272,160,117,28,18,4,33,36,253,108,210,79,0,0,76,0,0,65
IR-P-C-11091,Bharati Vidyapeeth College of Pharmacy,Kolhapur,Maharashtra,42.5,80,Pharmacy,833464,345755,339710,5417981,3478807,1214712,0,0,0,0,0,0,1293500,688209,631670,62947692,32118694.0,28224923.0,18164336.0,17513284.0,12783198.0,1242286.0,1191899.0,993425.0,175,219,39,45,394,84,385,84,9,0,0,0,149,36,112,25,84,14,0,0,0,0,177,47
IR-P-U-0774,DIT University,Dehradun,Uttarakhand,42.48,81,Pharmacy,409450,558236,374518,2535093,3115325,838669,0,0,0,0,0,0,281672,1056760,381738,23344010,21794024.0,12573116.0,7373131.0,6459688.0,5927604.0,69372.0,66080.0,7012.0,305,116,37,16,421,53,97,10,265,40,59,3,86,13,121,17,8,2,23,0,3,0,173,28
IR-P-C-45757,Arulmigu Kalasalingam College of Pharmacy,Srivilliputtur,Tamil Nadu,41.58,82,Pharmacy,1124073,692508,307104,4209617,1932087,896210,0,0,0,0,0,0,13190461,8094208,14559392,67109553,21104730.0,19841036.0,9817306.0,9501633.0,8641346.0,1722495.0,899526.0,501271.0,89,149,85,149,238,234,197,170,41,64,0,0,0,1,219,199,19,10,102,105,0,0,98,85
IR-P-C-40080,Sri Adichunchanagiri College of Pharmacy,B G Nagar,Karnataka,41.54,83,Pharmacy,1898655,1845775,1734685,3542465,3235675,2845245,0,0,0,0,0,0,8148685,7825465,7634568,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,215,170,161,438,331,328,224,110,104,0,3,58,17,140,111,132,70,15,14,10,10,41,34
IR-P-U-0445,B. S. Abdur Rahman Crescent Institute of Science and Technology,Chennai,Tamil Nadu,41.48,84,Pharmacy,450000,300000,225000,1884655,154617,211472,0,0,0,0,0,0,1200000,231590,405000,12717066,11445360.0,11330824.0,11734482.0,15330150.0,12264120.0,141150.0,248000.0,150700.0,144,81,4,2,225,6,222,6,0,0,3,0,40,1,162,4,0,0,0,0,0,0,202,5
IR-P-U-0536,"Sam Higginbottom Institute of Agriculture, Technology and Sciences",Prayagraj,Uttar Pradesh,41.45,85,Pharmacy,0,961100,108389,812880,1657890,2007133,0,0,0,0,0,0,125515,120115,701274,22795693,23800758.0,19521380.0,605000.0,1528887.0,1751290.0,90505.0,95080.0,0.0,177,47,9,4,224,13,176,13,48,0,0,0,0,0,109,0,0,0,0,0,0,0,109,0
IR-P-C-40354,Acharya & B M Reddy College of Pharmacy,Bengaluru,Karnataka,41.35,86,Pharmacy,571214,299894,199200,3678879,2529387,2205000,0,0,0,0,0,0,734011,653962,299845,35809941,33445593.0,27453216.0,23039888.0,9616259.0,4180860.0,463682.0,395500.0,433868.0,273,138,138,147,411,285,145,90,221,188,45,7,67,43,198,158,70,32,47,28,6,11,142,130
IR-P-C-19613,Vishnu Institute of Pharmaceutical Education and Research,Narsapur,Telangana,41.19,87,Pharmacy,345902,285264,104127,3983775,1456137,618108,0,0,0,0,0,0,133099,70606,453880,24137364,19876120.0,18917908.0,21164225.0,27362263.0,9200598.0,1729816.0,350800.0,86300.0,124,276,9,79,400,88,363,81,36,7,1,0,40,11,292,71,70,59,27,5,3,1,232,17
IR-P-U-0019,Kakatiya University,"Hanamkonda, Warangal",Telangana,41.15,88,Pharmacy,250000,190000,140000,350000,301000,251000,0,0,0,0,0,0,100000,35000,35000,29950000,28750000.0,24750000.0,600000.0,260000.0,260000.0,100000.0,80000.0,90000.0,72,168,23,85,240,108,234,102,6,6,0,0,6,10,234,98,220,100,0,0,0,0,20,8
IR-P-U-0492,Vinayaka Mission's Research Foundation,Salem,Tamil Nadu,41.01,89,Pharmacy,615217,974589,798016,196529,836551,1792540,0,0,0,0,0,0,2401102,3750000,2500000,28592349,28842602.0,27469145.0,0.0,0.0,0.0,0.0,0.0,0.0,316,80,127,66,396,193,386,183,10,10,0,0,5,0,391,182,0,0,0,0,0,0,396,182
IR-P-C-16179,Ramanbhai Patel College of Pharmacy,Anand,Gujarat,40.9,90,Pharmacy,800653,1510107,1168661,3192271,1723737,2804638,0,0,0,0,0,0,2644392,1678925,118084,42321044,35184793.0,31308018.0,15162413.0,12213092.0,9805075.0,469811.0,20000.0,0.0,163,249,35,70,412,105,392,100,3,4,17,1,51,13,30,14,11,4,5,1,0,0,65,22
IR-P-U-0668,"Uka Tarsadia University, Bardoli",Bardoli,Gujarat,40.87,91,Pharmacy,504200,838430,965800,0,1111000,2798101,0,0,0,0,0,0,760890,334690,65530,43257344,39141081.0,37426454.0,0.0,0.0,0.0,0.0,0.0,0.0,199,221,72,176,420,248,350,224,70,24,0,0,4,2,85,25,48,9,3,0,0,0,38,18
IR-P-C-24007,Shri Vishnu College of Pharmacy,Bhimavaram,Andhra Pradesh,40.72,92,Pharmacy,132732,253944,34784,1512484,794757,648230,0,0,0,0,0,0,650592,1015155,50495,36926489,35438658.0,34789471.0,22129168.0,13998110.0,19831085.0,1085879.0,0.0,128843.0,110,287,56,167,397,223,386,212,11,11,0,0,193,88,204,135,182,58,8,7,2,2,205,156
IR-P-C-30858,Goa College of Pharmacy,Panaji,Goa,40.69,93,Pharmacy,994000,358000,570000,1363000,194000,908000,0,0,0,0,0,0,1524000,3974000,3301000,107093000,97277000.0,95298000.0,11514000.0,1190000.0,3134000.0,153000.0,550000.0,479000.0,101,245,18,77,346,95,334,93,7,2,5,0,28,2,113,49,65,7,0,0,14,1,62,43
IR-P-C-6178,Dr. B. C. Roy College of Pharmacy and Allied Health Sciences,Durgapur,West Bengal,40.67,94,Pharmacy,622418,524515,570282,814441,1220542,1445383,0,0,0,0,0,0,2973857,476853,1097695,42733439,36910879.0,34148744.0,2646836.0,2404761.0,1596975.0,425482.0,48358.0,29949.0,352,89,56,24,441,80,426,79,15,1,0,0,0,0,124,23,45,6,11,0,0,0,68,17
IR-P-C-19611,CMR College of Pharmacy,Rangareddy,Telangana,40.51,95,Pharmacy,719581,719123,466151,4042071,1343475,120000,0,0,0,0,0,0,1423480,604020,363629,50813600,47155011.0,49302883.0,0.0,0.0,0.0,0.0,0.0,0.0,128,272,59,188,400,247,353,208,47,39,0,0,28,24,281,153,71,33,35,6,12,7,191,131
IR-P-C-42167,P. E. Society`s Modern College of Pharmacy,Pune,Maharashtra,40.3,96,Pharmacy,641915,371050,57825,3450831,4033503,61462,0,0,0,0,0,0,5266625,39600,49320,41326798,32233116.0,25448178.0,0.0,0.0,0.0,0.0,0.0,0.0,245,240,106,185,485,291,469,282,16,9,0,0,90,34,166,117,256,151,0,0,0,0,0,0
IR-P-C-33635,Principal K.M. Kundnani College of Pharmacy,Mumbai,Maharashtra,40.23,97,Pharmacy,87564,100710,152458,14773675,492370,1344989,0,0,0,0,0,0,25144950,838774,663553,59756731,44958251.0,42926795.0,6452243.0,4539589.0,2325936.0,862279.0,183560.0,125794.0,142,142,20,25,284,45,269,43,15,2,0,0,59,21,14,11,41,29,6,0,17,1,9,2
IR-P-C-40235,Krupanidhi College of Pharmacy,Bengaluru,Karnataka,40.1,98,Pharmacy,1306672,627771,440800,4915681,366000,337015,0,0,0,0,0,0,12029387,11262812,453156,42753573,32036290.0,21600405.0,36644765.0,22681615.0,9754634.0,2472991.0,1508010.0,50000.0,189,206,125,177,395,302,192,130,193,164,10,8,203,126,90,30,80,61,48,8,1,2,164,85
IR-P-I-1276,AISSMS College of Pharmacy,Pune,Maharashtra,39.97,99,Pharmacy,1046012,296982,216292,3356728,129505,1773964,0,0,0,0,0,0,5610617,2077658,4690518,55884062,43137471.0,38648996.0,27259105.0,10117555.0,8066485.0,517771.0,23249.0,469351.0,209,275,53,72,484,125,476,125,8,0,0,0,44,7,140,50,177,47,0,0,0,0,7,10
IR-P-C-30768,"College of Pharmacy, Pandit Bhagwat Dayal Sharma University of Health Sciences",Rohtak,Haryana,39.54,100,Pharmacy,18034579,15420134,13448887,150000,6800000,2761200,0,0,0,0,0,0,9845608,12045678,11250140,104657833,88399858.0,75174519.0,3298456.0,2587690.0,1140300.0,523876.0,428647.0,1822720.0,209,99,10,5,308,15,306,12,2,3,0,0,18,0,96,10,40,7,74,3,0,0,0,0
